,xgb1,xgb2,xgb3
74,0.035929073,0.87557423,0.08849668
75,0.0023135867,0.29139522,0.7062912
76,0.0450267,0.6545565,0.30041674
77,0.00055419747,0.19481967,0.8046261
78,0.0009738313,0.16536668,0.8336595
79,0.004996015,0.6095847,0.3854193
80,0.023681542,0.6838077,0.29251075
81,0.4182515,0.576799,0.004949521
82,0.022699403,0.85519946,0.122101106
83,0.008668596,0.32455575,0.66677564
84,0.010176282,0.8125436,0.17728016
85,0.00783093,0.9306104,0.061558604
86,0.016998596,0.52868956,0.45431185
87,0.21963571,0.74693865,0.03342563
88,0.026246151,0.75101024,0.22274363
89,0.0033816192,0.084392205,0.91222614
90,0.03196872,0.8988203,0.06921103
91,0.023120178,0.6461501,0.33072975
92,0.0002594043,0.6281115,0.37162915
93,0.6413387,0.3459061,0.012755232
94,0.5780843,0.3873334,0.034582343
95,0.015128636,0.78604347,0.1988279
96,0.33661142,0.6371584,0.026230223
97,0.012735654,0.8245765,0.16268781
98,0.014756175,0.9209589,0.06428497
99,0.71613336,0.28148004,0.0023865954
100,0.020900825,0.9168691,0.062230073
101,0.008551384,0.68466264,0.30678594
102,0.72403795,0.22455113,0.051410925
103,0.020283239,0.8835896,0.09612713
104,0.8164227,0.18074964,0.002827604
105,0.10385439,0.8607535,0.0353921
106,0.024430478,0.6092194,0.36635017
107,0.0021631243,0.06225826,0.9355786
108,0.013621979,0.8823483,0.104029685
109,0.0008861682,0.04042511,0.95868874
110,0.0030458719,0.24626853,0.7506856
111,0.73207843,0.26733434,0.00058721716
112,0.00028771383,0.3364038,0.6633085
113,0.0016381339,0.1790769,0.819285
114,0.016506743,0.95533514,0.028158095
115,0.053644802,0.62739205,0.31896314
116,0.0019708101,0.5156892,0.48234
117,0.00022101765,0.27774757,0.72203135
118,0.0008294333,0.7366489,0.26252165
119,0.009907562,0.3972004,0.592892
120,0.0096215075,0.46975622,0.52062225
121,0.0118810525,0.795468,0.19265099
122,0.0021670733,0.6411874,0.3566455
123,0.0013585683,0.69925904,0.29938236
124,0.0027116863,0.8853426,0.11194565
125,0.49510333,0.50289035,0.0020063461
126,0.0031246347,0.48203135,0.514844
127,0.0021113616,0.85599947,0.14188915
128,0.006252362,0.27854413,0.71520346
129,0.0728924,0.78709567,0.14001197
130,0.020345155,0.7775125,0.20214236
131,0.28421432,0.7083241,0.0074616303
132,0.019782832,0.17749026,0.8027269
133,0.5999692,0.306719,0.09331181
134,0.00083247945,0.042999983,0.9561675
135,0.0010660316,0.20828916,0.7906448
136,0.0025968626,0.34229475,0.65510833
137,0.0013288882,0.76764154,0.23102957
138,0.00036337532,0.48022258,0.51941407
139,0.0064868834,0.23396765,0.7595455
140,0.0027839295,0.9296778,0.06753831
141,0.0007671824,0.4043565,0.59487635
142,0.022109075,0.6098141,0.3680768
143,0.00070102623,0.9576252,0.041673794
144,0.00037543633,0.24720562,0.75241894
145,0.0061674947,0.7066935,0.287139
146,0.2549471,0.7403964,0.004656549
147,0.25945836,0.7133246,0.027217073
148,0.005551899,0.01514992,0.9792981
149,0.006687605,0.32039922,0.6729132
150,0.004151764,0.15605918,0.8397891
151,0.006963837,0.779289,0.21374716
152,0.23435114,0.63634896,0.12929991
153,0.0036374095,0.24527554,0.75108707
154,0.005585778,0.1653551,0.82905906
155,0.013813058,0.88789994,0.09828702
156,0.086456195,0.34697115,0.56657267
157,0.00696465,0.4743535,0.5186819
158,0.05160102,0.7702246,0.17817444
159,0.12977648,0.76309264,0.107130915
160,0.0013569584,0.5491981,0.44944498
161,0.0026211967,0.85012347,0.14725535
162,0.0039903405,0.7190958,0.27691382
163,0.003551862,0.57636666,0.4200815
164,0.050265584,0.789664,0.16007045
165,0.00049899373,0.89185804,0.10764298
166,0.0018983878,0.5986226,0.399479
167,0.0076197144,0.6712979,0.32108235
168,0.0012905136,0.37533927,0.62337023
169,0.0007347263,0.019035762,0.9802295
170,0.52729666,0.40011814,0.072585136
171,0.005173325,0.27083373,0.72399294
172,0.0015734839,0.03951459,0.95891196
173,0.0027520384,0.42697996,0.570268
174,0.8561123,0.1406168,0.003270845
175,0.016657291,0.7133056,0.27003708
176,0.002586965,0.8031263,0.19428675
177,0.003314274,0.57162315,0.4250626
178,0.0020424249,0.72054595,0.27741164
179,0.0042752204,0.8720069,0.12371782
180,0.12032692,0.54728335,0.3323897
181,0.0025914197,0.9431504,0.054258175
182,0.0038931223,0.12056676,0.8755401
183,0.29343837,0.56750053,0.13906106
184,0.103259414,0.4852183,0.41152224
185,0.005230134,0.79659414,0.19817567
186,0.7324623,0.26541603,0.0021216823
187,0.8660879,0.085944116,0.047967996
188,0.025025085,0.56071323,0.4142617
189,0.8220362,0.17642917,0.0015346602
190,0.671937,0.23486954,0.09319348
191,0.09380631,0.74138606,0.16480762
192,0.00547345,0.604626,0.3899006
193,0.00066645886,0.02930113,0.97003233
194,0.03340931,0.81245077,0.15413989
195,0.023668053,0.9228693,0.053462602
196,0.023584876,0.87303096,0.103384145
197,0.0010043324,0.14776257,0.8512331
198,0.06885268,0.8541689,0.07697849
199,0.3194543,0.6569887,0.023557022
200,0.012499823,0.8783744,0.10912578
201,0.003652307,0.57655364,0.41979402
202,0.028609574,0.5150884,0.45630208
203,0.021781178,0.8795413,0.098677605
204,0.0033055348,0.7286645,0.26802993
205,0.0010170738,0.072872356,0.9261106
206,0.017126055,0.47583014,0.50704384
207,0.049754187,0.8683387,0.081907056
208,0.022780787,0.73134786,0.24587137
209,0.00024535868,0.03481322,0.9649414
210,0.11191798,0.8099539,0.07812811
211,0.09119945,0.788138,0.12066257
212,0.00039756883,0.5096164,0.48998606
213,0.8121106,0.186239,0.0016504339
214,0.0007638752,0.27045485,0.7287812
215,0.016183088,0.89520097,0.0886159
216,0.0019632794,0.34909022,0.6489465
217,0.014982888,0.44575733,0.5392598
218,0.020482996,0.8776324,0.10188457
219,0.6374901,0.35814807,0.0043618185
220,0.008189457,0.5788511,0.4129595
221,0.0034069482,0.93327373,0.06331927
222,0.00028343868,0.02478331,0.9749332
223,0.0017269097,0.587568,0.41070512
224,0.00026484745,0.12387781,0.87585735
225,0.0016161344,0.056097765,0.94228613
226,0.28965428,0.70140654,0.008939244
227,0.04539106,0.77024996,0.18435903
228,0.48122272,0.48762646,0.031150784
229,0.010752072,0.9500161,0.039231785
230,0.23331945,0.6787868,0.08789378
231,0.006449027,0.89142764,0.10212332
232,0.027795818,0.53764284,0.4345613
233,0.005809305,0.90529245,0.08889827
234,0.17719455,0.74778605,0.07501935
235,0.040658105,0.27039483,0.6889471
236,0.23099758,0.76136017,0.007642198
237,0.0142615065,0.50312656,0.48261192
238,0.0076248194,0.6264408,0.3659344
239,0.0019236231,0.87188536,0.12619096
240,0.008603311,0.8031326,0.18826413
241,0.0071222675,0.9698277,0.023049995
242,0.0028343468,0.516046,0.48111966
243,0.016900972,0.37411964,0.60897934
244,0.016119963,0.89188224,0.09199777
245,0.17362754,0.39882421,0.42754823
246,0.09747879,0.79186845,0.11065272
247,0.0006497343,0.63393044,0.3654198
248,0.0038587768,0.27137744,0.72476375
249,0.68077743,0.2803876,0.038835008
250,0.0013487802,0.6546223,0.3440289
251,0.0021284085,0.31267935,0.6851922
252,0.72891456,0.26984748,0.0012379556
253,0.44880506,0.46511832,0.08607666
254,0.1499419,0.8018394,0.04821867
255,0.058253117,0.8516451,0.09010174
256,0.0735352,0.8416316,0.08483317
257,0.00039417608,0.34851637,0.65108943
258,0.0010982533,0.2943059,0.7045959
259,0.004035099,0.72911537,0.26684955
260,0.0073730685,0.4364077,0.5562192
261,0.019235738,0.7876644,0.19309981
262,0.13667345,0.85601646,0.0073100775
263,0.0008759674,0.06948243,0.9296416
264,0.19153237,0.45743617,0.3510315
265,0.0052866642,0.89099896,0.10371441
266,0.50017756,0.49752283,0.0022996066
267,0.0034246296,0.830513,0.1660624
268,0.0027356339,0.5794951,0.4177693
269,0.012395934,0.6260372,0.36156693
270,0.0012618896,0.35123903,0.6474991
271,0.0050249128,0.14157774,0.8533973
272,0.0030824798,0.7231905,0.27372703
273,0.0012141564,0.030787395,0.9679985
274,0.00025102904,0.07675409,0.92299485
275,0.046899706,0.5540192,0.39908102
276,0.0018999277,0.38873115,0.60936886
277,0.020470072,0.7620002,0.2175297
278,0.024556631,0.645101,0.33034235
279,0.8323406,0.16702871,0.00063071825
280,0.0038654364,0.5966196,0.39951497
281,0.0025661387,0.2657421,0.7316917
282,0.0953991,0.75649637,0.14810456
283,0.0016327417,0.58170444,0.41666284
284,0.00076695124,0.11827553,0.88095754
285,0.053258352,0.85621315,0.09052844
286,0.74351597,0.25501958,0.0014644795
287,0.057680655,0.9030834,0.039235942
288,0.003666076,0.033207215,0.96312666
289,0.0004844737,0.07845521,0.9210604
290,0.24630925,0.45848292,0.29520783
291,0.011382933,0.5634434,0.4251736
292,0.22364338,0.7420297,0.03432693
293,0.0017378612,0.5597265,0.43853566
294,0.009818359,0.8427951,0.14738657
295,0.86771566,0.13105012,0.0012342567
296,0.0030378697,0.879524,0.11743815
297,0.0031406542,0.6879677,0.30889165
298,0.0040208437,0.5432101,0.45276907
299,0.52729666,0.40011814,0.072585136
300,0.016067896,0.8802117,0.10372032
301,0.001680649,0.19295949,0.80535984
302,0.0004524085,0.13909134,0.8604563
303,0.0010001693,0.18001422,0.8189856
304,0.09185375,0.6157269,0.2924194
305,0.06342136,0.6544805,0.28209808
306,0.039282966,0.82288516,0.13783185
307,0.013378678,0.49269083,0.49393055
308,0.6674249,0.32988724,0.002687813
309,0.029438639,0.7267055,0.24385583
310,0.004442537,0.6706461,0.32491136
311,0.018172337,0.5534673,0.4283604
312,0.0014576272,0.43351817,0.5650242
313,0.0036708324,0.8451156,0.15121359
314,0.0007481168,0.7843593,0.21489255
315,0.024009574,0.9157183,0.060272098
316,0.00258979,0.44698954,0.55042064
317,0.0023934327,0.3497871,0.64781946
318,0.001510649,0.08972754,0.90876186
319,0.023065176,0.851074,0.12586081
320,0.038599968,0.83918303,0.12221701
321,0.085370645,0.8000755,0.114553876
322,0.5328147,0.45478025,0.012405099
323,0.016415443,0.78682435,0.19676025
324,0.017173134,0.85181904,0.13100787
325,0.0023865108,0.05309391,0.9445196
326,0.0031340104,0.54642713,0.45043883
327,0.0012190413,0.31607527,0.68270564
328,0.00052732736,0.22498335,0.7744893
329,0.009545387,0.87708294,0.11337168
330,0.005796512,0.0074671414,0.98673636
331,0.0048383498,0.45128804,0.5438736
332,0.21912664,0.635848,0.14502533
333,0.012812386,0.76166284,0.2255248
334,0.026993198,0.6378637,0.3351431
335,0.0055568838,0.5389727,0.45547044
336,0.0013110322,0.1311585,0.8675304
337,0.02501805,0.63494337,0.3400386
338,0.00042138397,0.09559638,0.9039822
339,0.012893533,0.9380782,0.049028188
340,0.0043730177,0.36310828,0.6325187
341,0.01580699,0.9049713,0.07922172
342,0.09413657,0.7596187,0.14624475
343,0.47662842,0.4893296,0.03404196
344,0.6514157,0.33629638,0.0122879185
345,0.14477034,0.7374934,0.117736265
346,0.019236965,0.89374334,0.08701969
347,0.1810578,0.6113384,0.2076038
348,0.0072283912,0.3135062,0.67926544
349,0.024478344,0.8587041,0.11681759
350,0.06804106,0.74063194,0.19132695
351,0.023371661,0.085650414,0.8909779
352,0.054302536,0.49590594,0.44979158
353,0.00012284223,0.5390751,0.4608021
354,0.00076231593,0.071233794,0.9280039
355,0.11067304,0.7991174,0.090209566
356,0.010334861,0.5531034,0.43656176
357,0.061533507,0.89716756,0.04129896
358,0.00062928034,0.29176137,0.70760936
359,0.6228003,0.30187273,0.07532701
360,0.013332564,0.5081944,0.47847304
361,0.00037248465,0.07031436,0.9293132
362,0.16101871,0.8104983,0.02848297
363,0.0030299549,0.15119451,0.84577554
364,0.0010135787,0.022833852,0.97615254
365,0.0021475805,0.058999933,0.9388524
366,0.8144236,0.14468756,0.040888824
367,0.006309233,0.9395304,0.054160405
368,0.16674305,0.82162744,0.011629551
369,0.0051184148,0.73092484,0.2639568
370,0.0020726905,0.15449703,0.84343034
371,0.004346559,0.63567376,0.3599797
372,0.01341645,0.849433,0.13715051
373,0.027511002,0.8045239,0.16796516
374,0.0081440015,0.06407982,0.92777616
375,0.62540334,0.31002137,0.064575225
376,0.0027889395,0.6182569,0.37895414
377,0.018598868,0.72426456,0.25713658
378,0.0005086649,0.052162986,0.9473284
379,0.01786505,0.85069484,0.13144018
380,0.009711214,0.8808605,0.10942827
381,0.0039993995,0.75311613,0.24288447
382,0.0017241603,0.86146134,0.13681446
383,0.034958363,0.55729747,0.40774417
384,0.0465563,0.4702371,0.48320663
385,0.020501869,0.70911616,0.270382
386,0.020902384,0.85378563,0.12531197
387,0.00934321,0.8858126,0.104844235
388,0.00035741573,0.15209872,0.8475439
389,0.000186126,0.04310433,0.9567095
390,0.015487395,0.036426354,0.9480862
391,0.022283262,0.72006613,0.2576506
392,0.5880895,0.34013432,0.07177617
393,0.052116133,0.9029828,0.044901077
394,0.9050576,0.08522706,0.009715306
395,0.0073250197,0.81500846,0.17766659
396,0.0027310727,0.6250105,0.37225842
397,0.0020726956,0.25478035,0.74314696
398,0.007640159,0.71845555,0.2739043
399,0.00033197715,0.12240791,0.87726015
400,0.2958398,0.64736766,0.05679257
401,0.19734487,0.6825087,0.12014646
402,0.0019994252,0.6723378,0.3256628
403,0.028158056,0.88304514,0.08879686
404,0.0054542464,0.41455764,0.5799881
405,0.770402,0.21202658,0.017571345
406,0.00085156213,0.32342446,0.67572397
407,0.28504553,0.6003497,0.11460473
408,0.0009375843,0.43998072,0.55908173
409,0.002356694,0.7156128,0.28203046
410,0.00067324354,0.048550103,0.95077664
411,0.00654048,0.07556949,0.91789
412,0.005507667,0.42222914,0.5722632
413,0.006750107,0.046581257,0.9466687
414,0.002900597,0.11306735,0.8840321
415,0.006775023,0.7214537,0.27177125
416,0.40733784,0.31268558,0.27997655
417,0.03640719,0.8176393,0.14595352
418,0.36909553,0.4450936,0.18581091
419,0.015501135,0.8844065,0.1000924
420,0.02114313,0.9274137,0.05144315
421,0.015388269,0.31937155,0.66524017
422,0.0019189365,0.8575213,0.14055978
423,0.046659254,0.7928203,0.16052045
424,0.63008326,0.33961433,0.030302377
425,0.812856,0.16302031,0.024123732
426,0.08333319,0.62998223,0.2866846
427,0.09816829,0.8540536,0.047778018
428,0.2730801,0.64538246,0.081537426
429,0.015405292,0.5610872,0.4235075
430,0.00021627039,0.06274105,0.9370427
431,0.012866818,0.73091805,0.25621516
432,0.004760643,0.2950182,0.7002212
433,0.011421674,0.61690193,0.3716764
434,0.0027166344,0.34009278,0.65719056
435,0.012054258,0.6225465,0.36539924
436,0.9013095,0.09434909,0.0043414016
437,0.018152023,0.39516684,0.58668107
438,0.005232837,0.7773948,0.21737239
439,0.2324937,0.70477366,0.0627326
440,0.00035046117,0.46847147,0.53117806
441,0.0023948215,0.89906806,0.09853715
442,0.11610687,0.71428347,0.16960965
443,0.09974632,0.8073415,0.09291217
444,0.7853218,0.21320082,0.0014773613
445,0.030011294,0.7418457,0.228143
446,0.2842787,0.6587116,0.05700967
447,0.0045519457,0.67246395,0.3229841
448,0.41561615,0.4326436,0.15174022
449,0.25635976,0.688401,0.055239268
450,0.028912654,0.8952889,0.0757985
451,0.07499308,0.5486922,0.37631464
452,0.00966997,0.74791396,0.24241611
453,0.46983528,0.4815927,0.04857203
454,0.119993955,0.75937915,0.120626874
455,0.0009898655,0.506384,0.49262613
456,0.0038910084,0.6432207,0.35288826
457,0.086415365,0.78951573,0.124068916
458,0.022897108,0.8285578,0.14854516
459,0.000813107,0.07620689,0.92298
460,0.8336828,0.16536348,0.0009536936
461,0.19078885,0.7518633,0.05734783
462,0.047362383,0.8297624,0.12287527
463,0.0019470901,0.87227625,0.12577663
464,0.008076467,0.9102305,0.08169305
465,0.008052407,0.9469387,0.045008924
466,0.00075329025,0.101075485,0.8981712
467,0.24462324,0.57556933,0.17980738
468,0.3282304,0.59309405,0.07867552
469,0.0064192307,0.7758912,0.21768962
470,0.08783775,0.8072327,0.10492953
471,0.053158943,0.5542652,0.39257586
472,0.0054689893,0.39205852,0.60247254
473,0.0013637706,0.41674942,0.58188677
474,0.9716697,0.017930461,0.010399882
475,0.03524289,0.86235106,0.102406085
476,0.0030983724,0.1854496,0.811452
477,0.0038486863,0.49891037,0.49724096
478,0.015041631,0.39730018,0.58765817
479,0.36049575,0.5850081,0.054496128
480,0.25281128,0.5684296,0.17875913
481,0.009366861,0.94105285,0.04958028
482,0.4991172,0.43935055,0.061532214
483,0.11897714,0.6996014,0.18142147
484,0.0013332372,0.41887423,0.5797925
485,0.009645413,0.8742264,0.116128206
486,0.04922717,0.78231454,0.1684583
487,0.09181955,0.72637075,0.18180974
488,0.06590944,0.8015382,0.13255239
489,0.11512989,0.8306742,0.054195978
490,0.29871276,0.59460413,0.10668309
491,0.0039176857,0.85510534,0.14097703
492,0.4255205,0.5360456,0.038433865
493,0.53175926,0.43614432,0.03209642
494,0.16763133,0.77380705,0.058561623
495,0.8016227,0.1784112,0.019966064
496,0.0016687177,0.5206629,0.4776684
497,0.059165686,0.7137806,0.22705367
498,0.8416257,0.1507358,0.007638478
499,0.013155489,0.6521173,0.3347272
500,0.1616858,0.6972246,0.14108956
501,0.09649399,0.6243863,0.2791197
502,0.42152175,0.5338603,0.044617876
503,0.04307987,0.75468963,0.20223042
504,0.0007246151,0.31255418,0.6867212
505,0.3715464,0.6153561,0.013097495
506,0.29262,0.644887,0.062492967
507,0.004725897,0.39484832,0.6004258
508,0.13143641,0.8360872,0.03247636
509,0.113641836,0.85245764,0.033900455
510,0.020207984,0.6579214,0.32187065
511,0.0011666442,0.476359,0.52247435
512,0.00075813,0.066737644,0.9325043
513,0.00040132835,0.25260943,0.7469892
514,0.032213077,0.7377294,0.23005751
515,0.1393418,0.39560556,0.46505263
516,0.33876806,0.6545757,0.006656276
517,0.0154340565,0.24002054,0.74454546
518,0.49344817,0.448568,0.0579838
519,0.005395912,0.72002363,0.27458045
520,0.0060560605,0.2688452,0.7250987
521,0.0067212586,0.9319458,0.061332915
522,0.016153771,0.8802275,0.10361871
523,0.034330625,0.7807633,0.18490602
524,0.0006418851,0.71039337,0.28896475
525,0.008824843,0.47226346,0.5189117
526,0.0074136825,0.42223397,0.5703523
527,0.009198172,0.6164787,0.37432313
528,0.0013420959,0.23035267,0.76830524
529,0.0034374373,0.49033162,0.50623095
530,0.012807664,0.8870951,0.10009721
531,0.02966159,0.92928004,0.041058414
532,0.0055027464,0.48056176,0.5139355
533,0.00867836,0.6428878,0.34843382
534,0.003473281,0.5302439,0.46628287
535,0.11359042,0.8825556,0.0038539378
536,8.580476e-05,0.13553092,0.8643833
537,0.0013860222,0.040123884,0.95849013
538,0.001180994,0.059134103,0.9396849
539,0.74324304,0.20633529,0.050421692
540,0.049592398,0.88150305,0.06890455
541,0.0048318873,0.8393372,0.15583088
542,0.62042797,0.3123363,0.06723576
543,0.21249555,0.69027007,0.09723437
544,0.43485507,0.53441167,0.030733243
545,0.0911415,0.77170604,0.1371525
546,0.004309853,0.7751262,0.22056392
547,0.00047772663,0.5094818,0.4900405
548,0.6352022,0.32218814,0.042609602
549,0.10401704,0.6962042,0.19977875
550,0.03322918,0.77631444,0.19045636
551,0.0043460703,0.63252383,0.36313012
552,0.0046679876,0.099226624,0.89610535
553,0.16981362,0.7296961,0.100490324
554,0.04063232,0.78347707,0.1758906
555,0.004868069,0.67638487,0.31874707
556,0.0010241452,0.5225794,0.47639653
557,0.018938323,0.5637177,0.4173439
558,0.00079089316,0.24144243,0.75776666
559,0.03376315,0.78275394,0.18348294
560,5.9821654e-05,0.01567835,0.9842619
561,0.018180173,0.6545952,0.32722464
562,0.00079870917,0.04968653,0.9495148
563,0.096114874,0.8516809,0.05220425
564,0.018434335,0.34911382,0.63245183
565,0.0013236982,0.4270537,0.5716226
566,0.0062591564,0.6193142,0.37442666
567,0.06892522,0.7191593,0.21191543
568,0.00081404037,0.1657708,0.8334152
569,0.019196171,0.7491915,0.23161234
570,0.020580936,0.6157475,0.36367154
571,0.50889254,0.4579919,0.03311554
572,0.06429975,0.7987954,0.13690484
573,0.016970994,0.6514348,0.33159417
574,0.050338823,0.8665665,0.083094634
575,0.00185636,0.438479,0.55966467
576,0.0005056269,0.11317962,0.8863148
577,0.25138986,0.5331966,0.21541353
578,0.0011004767,0.22336589,0.7755337
579,0.020568788,0.78608656,0.19334465
580,0.01702486,0.7171922,0.265783
581,0.009708358,0.84020764,0.15008394
582,0.24468517,0.7061245,0.04919033
583,0.0018376679,0.8418422,0.15632012
584,0.0013359024,0.71738726,0.28127682
585,0.02568366,0.7002551,0.2740612
586,0.0010396464,0.91748357,0.08147685
587,0.041449863,0.49970293,0.45884725
588,0.19993207,0.4418244,0.3582435
589,0.00056229986,0.8849721,0.11446565
590,0.12913533,0.82477415,0.046090536
591,0.8746242,0.09826899,0.027106855
592,0.033805385,0.72056353,0.2456311
593,0.0005148428,0.21046744,0.7890177
594,0.21530257,0.35157144,0.43312603
595,0.00021645578,0.0085743675,0.99120915
596,0.8422479,0.0876629,0.070089236
597,0.0021818934,0.046831246,0.9509869
598,0.004377049,0.62587845,0.36974445
599,0.1361976,0.7975387,0.06626365
600,0.0008691467,0.6655279,0.33360296
601,0.00023978713,0.1149448,0.8848154
602,0.06377687,0.83775336,0.09846976
603,0.61074185,0.38460273,0.0046554175
604,0.0078081046,0.2340384,0.75815356
605,0.0008286866,0.51015574,0.48901555
606,0.066663526,0.6764097,0.2569268
607,0.0048911585,0.74321187,0.25189695
608,0.0021176154,0.02370594,0.97417647
609,0.018359309,0.70584273,0.2757979
610,0.21396647,0.7573061,0.028727442
611,0.2523749,0.6534339,0.09419119
612,0.23394848,0.7204281,0.04562339
613,0.0011330472,0.67378724,0.3250797
614,0.0015777478,0.20385605,0.7945662
615,0.0026490784,0.380991,0.61635995
616,0.031585716,0.65317434,0.3152399
617,0.0020997291,0.22595851,0.7719417
618,0.028893173,0.8468698,0.12423701
619,0.00031881107,0.38512653,0.6145547
620,0.01512664,0.8061139,0.17875953
621,0.005562764,0.50594294,0.4884943
622,0.0025111032,0.11731577,0.88017315
623,0.021397812,0.8706831,0.10791918
624,0.02111246,0.8360767,0.14281091
625,0.031521197,0.85333437,0.115144424
626,0.0019547879,0.48877144,0.50927377
627,0.29507565,0.4500753,0.254849
628,0.0012680505,0.35623854,0.64249337
629,0.00853502,0.5172764,0.47418863
630,0.0025976237,0.93705195,0.060350385
631,0.50629866,0.44838986,0.045311492
632,0.71382606,0.28467393,0.0015000654
633,0.007125932,0.7126642,0.2802099
634,0.061734576,0.83819014,0.10007523
635,0.0009259044,0.91673815,0.08233592
636,0.0022761908,0.12497755,0.8727462
637,0.0011164021,0.12489374,0.8739899
638,0.3966594,0.5989576,0.0043830303
639,0.0013857199,0.8324959,0.16611834
640,0.00062144914,0.35639608,0.6429825
641,0.07831065,0.82751197,0.094177425
642,0.0015687867,0.83867586,0.1597553
643,0.0044077733,0.7057093,0.289883
644,0.031837653,0.70597816,0.26218417
645,0.06477566,0.75558585,0.17963846
646,0.0008570555,0.42385608,0.57528687
647,0.005740055,0.09462213,0.8996378
648,0.010957463,0.79677755,0.19226494
649,0.0008773032,0.066011444,0.9331113
650,0.00085789285,0.15438478,0.8447573
651,0.0024194831,0.36010846,0.63747203
652,0.0062167402,0.43462917,0.55915403
653,0.0039320677,0.22500615,0.7710618
654,0.012879632,0.66444445,0.32267594
655,0.000369061,0.037765175,0.9618657
656,0.009257853,0.45878077,0.5319614
657,0.0009225985,0.61327404,0.3858034
658,0.33752173,0.35104582,0.3114324
659,0.011549016,0.8943248,0.09412619
660,0.029250083,0.8529597,0.11779019
661,0.87392896,0.12472921,0.0013418401
662,0.0040222458,0.91732705,0.07865075
663,0.017078273,0.6875187,0.29540303
664,0.015747963,0.8485708,0.13568124
665,0.9365695,0.061557338,0.0018731254
666,0.08138903,0.79147345,0.12713747
667,0.0020722249,0.4948463,0.50308144
668,0.0013511098,0.048896965,0.9497519
669,0.15109934,0.7058915,0.1430092
670,0.13650477,0.75269866,0.11079662
671,0.10360135,0.78588897,0.110509686
672,0.38555658,0.5877139,0.026729506
673,0.08379288,0.66600585,0.25020126
674,0.005725542,0.80763113,0.18664332
675,0.07926567,0.8616701,0.059064265
676,0.015276901,0.87201905,0.11270404
677,0.0057215956,0.3509545,0.6433239
678,0.013203616,0.8011951,0.18560128
679,0.032660313,0.84439427,0.12294538
680,0.22232968,0.75343275,0.024237528
681,0.013288119,0.0959185,0.8907933
682,0.022677112,0.67406374,0.30325916
683,0.031075645,0.8090827,0.1598417
684,0.005034044,0.8097783,0.18518771
685,0.019162161,0.30536383,0.67547405
686,0.0012782401,0.6598395,0.33888227
