,0,1,2
180,0.035879333,0.8519586,0.112162106
181,0.47361195,0.520016,0.006372001
182,0.009082603,0.8214406,0.16947679
183,0.0011799689,0.21421233,0.7846077
184,0.0035968383,0.34568527,0.6507179
185,0.013460908,0.41049078,0.5760483
186,0.00012707374,0.14239581,0.8574771
187,0.0024231726,0.5031454,0.49443144
188,0.030088436,0.78077525,0.18913628
189,0.020413933,0.66062033,0.31896573
190,0.098643064,0.8273696,0.07398736
191,0.011715682,0.7659124,0.22237198
192,0.28684938,0.71203625,0.0011143883
193,0.018354697,0.7427271,0.23891819
194,0.020799408,0.5508583,0.42834222
195,0.017338352,0.6545281,0.32813355
196,0.18914688,0.8063181,0.0045349575
197,0.0017586278,0.3174704,0.68077093
198,0.0037289886,0.63741237,0.35885864
199,0.05496446,0.8518069,0.0932286
200,0.0040364414,0.4092621,0.5867015
201,0.0049617486,0.7257531,0.26928517
202,0.06834421,0.7835456,0.14811021
203,0.05517722,0.8142596,0.1305632
204,0.004327928,0.5981031,0.39756897
205,0.028226918,0.7973512,0.17442194
206,0.001696823,0.7036585,0.29464462
207,0.016379481,0.26894397,0.71467656
208,0.0066279504,0.86261374,0.13075837
209,0.247081,0.6681012,0.084817745
210,0.0062432103,0.50825554,0.48550126
211,0.5396108,0.45989555,0.0004936477
212,0.16342485,0.66617346,0.17040166
213,0.0012100093,0.62360543,0.37518454
214,0.0066899173,0.5404161,0.45289403
215,0.021113392,0.9149299,0.063956715
216,0.16141786,0.7632536,0.07532848
217,0.8366287,0.16031775,0.0030535448
218,0.13993977,0.61263025,0.24742995
219,0.0017229866,0.1330719,0.8652051
220,0.052789897,0.8068476,0.14036256
221,0.0013854976,0.62806016,0.37055436
222,0.12381602,0.7832304,0.09295347
223,0.13207726,0.7324786,0.13544418
224,9.281999e-05,0.021594852,0.9783124
225,0.0005315621,0.38146296,0.61800545
226,0.19124949,0.73965317,0.06909738
227,0.1738925,0.74525285,0.08085465
228,0.4152348,0.5781016,0.0066636056
229,0.0018615609,0.6837963,0.3143421
230,0.00042311708,0.19059388,0.808983
231,0.07570133,0.661703,0.26259565
232,0.012002128,0.6900645,0.29793343
233,0.8765219,0.12039619,0.0030819557
234,0.24653071,0.59136796,0.1621013
235,0.18332498,0.55758953,0.2590855
236,0.0015849672,0.29057056,0.7078445
237,0.0422873,0.72851133,0.22920133
238,0.002886778,0.35146806,0.64564514
239,0.013304041,0.73208284,0.25461307
240,0.78384495,0.16279958,0.053355537
241,0.0006042272,0.586547,0.4128488
242,0.17020036,0.49189448,0.33790517
243,0.040181108,0.81738436,0.14243458
244,0.0019614073,0.28085515,0.7171835
245,0.0087656155,0.65289694,0.33833742
246,0.0075198277,0.7800168,0.2124634
247,0.0038245288,0.6827242,0.31345126
248,0.012070421,0.32469362,0.66323596
249,0.014038663,0.9022999,0.08366152
250,0.4735583,0.5207423,0.00569935
251,0.5741329,0.42444447,0.0014226027
252,0.02008167,0.92327154,0.056646813
253,0.008049071,0.8793765,0.11257444
254,0.009430756,0.55014443,0.44042486
255,0.8446313,0.15448207,0.0008866643
256,0.015656147,0.6163987,0.36794522
257,0.028439853,0.79490554,0.17665459
258,0.001655624,0.23308715,0.76525724
259,0.02401393,0.46354553,0.51244056
260,0.14948097,0.6741755,0.17634347
261,0.012646793,0.35757902,0.6297742
262,0.007997304,0.6917922,0.30021045
263,0.0013344693,0.27574718,0.72291833
264,0.5449932,0.4041097,0.05089712
265,0.073780164,0.80687326,0.11934654
266,0.045858882,0.90983945,0.04430172
267,0.0053666118,0.52967316,0.4649602
268,0.00038553742,0.057736676,0.9418777
269,0.0019319541,0.7282488,0.26981926
270,0.0330431,0.7696639,0.19729301
271,0.0066353986,0.5596696,0.43369496
272,0.08564036,0.7882297,0.12612991
273,0.0040042195,0.8295267,0.16646901
274,0.18334335,0.60575193,0.21090466
275,0.0037857261,0.8674858,0.12872846
276,0.0015076705,0.7480538,0.25043848
277,0.36463594,0.5969922,0.038371883
278,0.007625769,0.7475992,0.24477501
279,0.30391902,0.5390843,0.15699668
280,0.09268184,0.7938544,0.11346377
281,0.0045980103,0.5072756,0.4881265
282,0.007292094,0.3887321,0.6039758
283,0.00761916,0.5721601,0.42022067
284,0.008455791,0.7860627,0.20548151
285,0.1319293,0.7507143,0.117356434
286,0.00036532,0.121469066,0.87816566
287,0.010472373,0.5810929,0.40843478
288,0.011994002,0.73629606,0.25170994
289,0.00084691204,0.35647646,0.64267665
290,0.00631792,0.47299516,0.5206869
291,0.04711456,0.2729523,0.67993313
292,0.00018224346,0.15942821,0.84038955
293,0.06798053,0.7897801,0.14223935
294,0.08564036,0.7882297,0.12612991
295,0.00081001373,0.4014295,0.5977605
296,0.07815363,0.6012858,0.32056063
297,0.0070613404,0.3683937,0.624545
298,0.15704392,0.7559428,0.08701331
299,0.003314698,0.36068916,0.6359961
300,0.00032254108,0.30753794,0.6921395
301,0.22895953,0.48690343,0.284137
302,0.00036473325,0.08247854,0.91715676
303,0.49431387,0.4843724,0.021313678
304,0.10156546,0.74128306,0.15715146
305,0.0063792593,0.7579905,0.2356302
306,0.25927207,0.7022863,0.038441654
307,0.009632304,0.652795,0.33757263
308,0.042145487,0.76776737,0.19008705
309,0.00066933484,0.2961742,0.70315653
310,0.0026415496,0.4787786,0.51857984
311,0.00037914846,0.8020165,0.19760428
312,0.00126235,0.7397218,0.2590159
313,0.006469116,0.67268294,0.32084796
314,0.013533776,0.68159074,0.3048754
315,0.0094690155,0.6419304,0.34860063
316,0.08525937,0.76787096,0.14686964
317,0.048509497,0.8917571,0.059733372
318,0.005580018,0.25025964,0.7441603
319,0.11649315,0.87161106,0.011895788
320,0.67602456,0.17221338,0.15176208
321,0.10599142,0.62033,0.27367863
322,0.0029239848,0.13793659,0.8591394
323,0.0017454935,0.23187698,0.7663775
324,0.13369459,0.70582527,0.16048019
325,0.004627232,0.81868905,0.17668381
326,0.011672687,0.5110488,0.47727856
327,0.073234044,0.8384512,0.08831476
328,0.046813708,0.794198,0.15898837
329,0.01650084,0.80367565,0.17982344
330,0.18938622,0.7333545,0.07725936
331,0.0025177067,0.38736045,0.61012185
332,0.005713438,0.551862,0.4424246
333,0.04658506,0.73397356,0.21944138
334,0.27067864,0.68853647,0.04078483
335,0.024051135,0.7585844,0.21736449
336,0.009399217,0.65502226,0.33557856
337,0.016955854,0.8615724,0.12147182
338,0.0018659179,0.27174997,0.72638416
339,0.02328503,0.33244362,0.6442714
340,0.00034302424,0.6212099,0.3784471
341,0.10635152,0.75410634,0.13954219
342,0.00020992872,0.19519253,0.8045975
343,0.5559422,0.43444002,0.009617804
344,0.11141504,0.68643266,0.20215227
345,0.57020223,0.307068,0.12272977
346,0.010672822,0.94536847,0.043958668
347,0.03543564,0.9170697,0.047494724
348,0.0013986698,0.2817314,0.7168699
349,0.00024850515,0.0723104,0.92744106
350,0.0032857698,0.17234246,0.8243717
351,0.0047528953,0.7270024,0.2682447
352,0.00029052692,0.312993,0.6867165
353,0.0034564692,0.9454339,0.05110972
354,0.0021308737,0.11237019,0.88549894
355,0.006399508,0.44545862,0.5481419
356,0.022482593,0.9042052,0.073312245
357,0.064150184,0.8477699,0.088079944
358,0.0050009806,0.41543752,0.57956153
359,0.004014544,0.62504464,0.37094086
360,0.85277295,0.14575034,0.0014766436
361,0.19544207,0.65728736,0.14727056
362,0.0013234568,0.49972948,0.49894708
363,0.27555433,0.61602867,0.10841706
364,0.07950104,0.7171127,0.20338617
365,0.00805133,0.93615556,0.05579312
366,0.002003683,0.6352822,0.36271405
367,0.0069172843,0.9523466,0.040736135
368,0.051770248,0.75399226,0.19423752
369,9.6137606e-05,0.058966517,0.94093734
370,0.0026123044,0.43461072,0.5627769
371,0.00064578635,0.40736437,0.5919898
372,0.39385933,0.59142673,0.014713964
373,0.019862598,0.72376704,0.2563703
374,0.08142982,0.5996883,0.31888184
375,0.23258254,0.75956154,0.007855897
376,0.9206241,0.07903062,0.00034527484
377,0.012270246,0.59087396,0.39685583
378,0.00045162192,0.11864686,0.8809016
379,0.4635809,0.5337034,0.0027157106
380,0.0034788647,0.8586039,0.13791719
381,0.0010993059,0.35219797,0.6467027
382,0.0604805,0.8158258,0.12369364
383,0.91659504,0.07528133,0.008123618
384,0.0014404915,0.64151627,0.35704324
385,0.009784456,0.5961347,0.3940808
386,0.001245542,0.81396306,0.18479143
387,0.008638513,0.1350864,0.856275
388,0.006267992,0.57804227,0.41568977
389,0.1735639,0.51413095,0.3123052
390,0.00029105463,0.055702426,0.9440065
391,0.03105082,0.1773768,0.79157245
392,0.0022400043,0.54459035,0.45316964
393,2.0348754e-09,5.381976e-07,0.9999994
394,0.11987067,0.63629603,0.24383332
395,0.04060978,0.94306487,0.016325425
396,0.602112,0.36848927,0.02939876
397,0.0094464645,0.6695088,0.3210448
398,0.011367911,0.75911856,0.22951353
399,0.013255334,0.8881377,0.098606944
400,0.101601675,0.7288347,0.16956368
401,0.08350628,0.79653907,0.11995468
402,0.006009911,0.27679557,0.7171945
403,0.0005261216,0.07968001,0.91979384
404,0.68903476,0.2459002,0.06506503
405,0.5085512,0.42966977,0.061779078
406,0.0022030012,0.88964874,0.10814835
407,0.6949666,0.05953555,0.24549781
408,0.0008060088,0.51881075,0.48038328
409,0.023317458,0.29776916,0.6789134
410,0.013529858,0.2895317,0.69693846
411,0.13901465,0.5706194,0.29036593
412,0.32380307,0.6480731,0.028123885
413,0.10820053,0.8226875,0.069112025
414,0.0008098229,0.24207428,0.7571159
415,0.0459228,0.88604265,0.06803459
416,0.011114521,0.85366356,0.13522193
417,0.012614436,0.63541716,0.35196844
418,0.047769036,0.819464,0.13276696
419,0.43030378,0.5668557,0.0028404102
420,0.16962594,0.67203856,0.15833552
421,0.0069104154,0.46426558,0.52882403
422,0.2316375,0.7284328,0.03992973
423,0.009928023,0.50205004,0.48802197
424,0.0026282712,0.52116084,0.47621083
425,0.07253798,0.8428014,0.08466069
426,0.0039039762,0.48892763,0.5071684
427,0.0035555386,0.81679773,0.1796467
428,0.0014144395,0.45503718,0.5435484
429,0.0063927053,0.5936884,0.39991882
430,0.07968122,0.8653729,0.054945808
431,0.038097363,0.7989451,0.1629576
432,0.0052458267,0.7571824,0.23757178
433,0.014941302,0.63745874,0.3476
434,0.0006911206,0.6588662,0.34044266
435,0.007660456,0.63611126,0.3562283
436,0.0012376799,0.720944,0.27781835
437,0.20475028,0.65217716,0.14307258
438,0.0014278245,0.3285446,0.6700276
439,0.040173683,0.72768354,0.23214282
440,0.0015907675,0.4042214,0.59418786
441,0.79650515,0.16264017,0.04085471
442,0.057047226,0.6540798,0.28887293
443,0.00067638664,0.18113714,0.81818646
444,0.22712363,0.6397337,0.13314274
445,0.014562017,0.775452,0.20998593
446,0.00018525528,0.1518491,0.84796566
447,0.030486872,0.7805588,0.18895428
448,0.045827046,0.29510942,0.6590635
449,0.033621687,0.79763895,0.1687394
450,0.00335939,0.58742607,0.40921456
451,0.0009146947,0.281602,0.7174833
452,0.0018659179,0.27174997,0.72638416
453,0.00056133926,0.18380985,0.8156288
454,0.098423176,0.6439728,0.25760397
455,0.026218032,0.7642934,0.20948857
456,0.02817725,0.76243854,0.20938416
457,0.0015654011,0.25772914,0.7407055
458,0.010459053,0.5146264,0.47491455
459,0.0036998987,0.61478174,0.3815183
460,0.015273443,0.8374059,0.14732066
461,0.3747641,0.46787152,0.15736435
462,0.02484601,0.8600607,0.11509325
463,0.0047951154,0.28685236,0.7083525
464,0.0036540376,0.58850193,0.407844
465,0.008700159,0.38411,0.60718983
466,0.0026935104,0.7258081,0.27149835
467,0.0054418365,0.50340766,0.4911505
468,0.36462715,0.5626348,0.07273802
469,0.00028233245,0.22423427,0.7754834
470,0.29674193,0.6608745,0.042383615
471,0.034177847,0.7971318,0.16869046
472,0.21708825,0.7328723,0.050039496
473,0.117618784,0.7195016,0.16287968
474,0.008872196,0.47308686,0.51804096
475,0.11835873,0.80302995,0.07861139
476,0.0018439641,0.7045291,0.29362696
477,0.011429624,0.5020439,0.48652643
478,0.47413602,0.34063834,0.18522568
479,0.0016244277,0.6507397,0.3476358
480,0.07486914,0.79405785,0.13107301
481,0.24849738,0.7423837,0.009118931
482,0.02677582,0.93693703,0.03628719
483,0.0038599363,0.5964153,0.39972478
484,0.014275999,0.8097208,0.17600316
485,0.00041994482,0.13322733,0.8663528
486,0.10563134,0.77802044,0.11634824
487,0.0013583722,0.5391367,0.45950493
488,0.05218014,0.7882818,0.15953802
489,0.6811364,0.26287463,0.05598893
490,0.001981816,0.8276153,0.17040287
491,0.0006486169,0.24305461,0.7562968
492,0.19446014,0.7507381,0.054801665
493,0.0018371763,0.5783182,0.41984466
494,0.0016092341,0.34039316,0.65799767
495,0.058540735,0.8661199,0.075339325
496,0.0014798922,0.27140266,0.7271175
497,0.21972057,0.7800572,0.00022224852
498,0.0014390645,0.5697552,0.42880577
499,0.0011076449,0.37737674,0.62151563
500,0.41383046,0.5010867,0.08508285
501,0.009082546,0.59998655,0.39093092
502,0.00475809,0.32032648,0.67491543
503,0.023061717,0.77823824,0.1987
504,0.0012253531,0.52096283,0.4778118
505,0.12828535,0.6985324,0.17318225
506,0.012192094,0.74617285,0.24163502
507,0.0075489664,0.83236545,0.16008556
508,0.060918435,0.72082955,0.21825205
509,0.1498893,0.68438333,0.16572742
510,0.0028434612,0.40727773,0.58987886
511,0.018571718,0.9263745,0.05505374
512,0.16531745,0.6426231,0.19205949
513,0.0023799778,0.40199766,0.59562236
514,0.06402124,0.5962033,0.33977547
515,0.00056759827,0.51125354,0.48817885
516,0.069809124,0.7981745,0.13201638
517,0.0014308904,0.35790348,0.64066565
518,0.022913055,0.7029425,0.2741444
519,0.034362946,0.83826673,0.1273703
520,0.0039624698,0.7547747,0.24126291
521,0.45407224,0.5425133,0.0034144789
522,0.04907482,0.7979405,0.15298471
523,0.007014643,0.6691855,0.32379985
524,0.18844506,0.68832177,0.123233125
525,0.12616241,0.76847464,0.1053629
526,0.060578097,0.5670139,0.372408
527,0.0076081366,0.85440785,0.13798401
528,0.014191272,0.76975226,0.21605639
529,0.00087876245,0.392826,0.6062952
530,0.0005054384,0.061555307,0.9379393
531,0.0029197594,0.38688225,0.610198
532,0.0041268663,0.40330747,0.59256566
533,0.024761382,0.7583863,0.21685234
534,0.1589219,0.70319766,0.13788044
535,0.020329371,0.6530907,0.32657996
536,0.0004491574,0.27722606,0.7223248
537,0.0024487225,0.55285275,0.44469857
538,0.026838116,0.69010144,0.28306043
539,0.00045399176,0.34300902,0.65653694
540,0.000117014744,0.08987211,0.91001093
541,0.03087684,0.7729479,0.19617522
542,0.003649495,0.5188844,0.4774661
543,0.0049765217,0.94293255,0.052090935
544,0.016356759,0.8514493,0.13219397
545,0.015746946,0.74159735,0.24265575
546,0.0017109914,0.69615185,0.30213723
547,0.038040716,0.72398376,0.23797552
548,0.17773706,0.70716506,0.115097865
549,0.003935912,0.13619156,0.8598726
550,0.0053368625,0.5149465,0.4797166
551,0.05871596,0.8072902,0.13399385
552,0.00048531545,0.1076422,0.89187247
553,0.027463198,0.7884869,0.18404992
554,0.025286768,0.6191325,0.3555807
555,0.0073109004,0.29007655,0.7026126
556,0.17090808,0.7652259,0.06386605
557,0.06265435,0.91624063,0.021105018
558,0.0009806263,0.47423276,0.5247866
559,0.002478548,0.8686677,0.12885374
560,0.007942356,0.2529555,0.7391021
561,0.13897356,0.75883657,0.10218994
562,0.00934386,0.6579791,0.33267707
563,0.012771557,0.8933577,0.09387073
564,0.049022872,0.9123229,0.03865421
565,0.14296927,0.69249237,0.16453838
566,0.0016725652,0.49778393,0.5005435
567,0.59980166,0.39964825,0.0005500605
568,0.094803326,0.7748086,0.13038798
569,0.15045299,0.73464346,0.114903554
570,0.004111477,0.24521066,0.75067794
571,0.0018429772,0.4190326,0.57912445
572,0.24627602,0.5813672,0.17235677
573,0.0043314113,0.9248508,0.07081773
574,0.0003782689,0.049955565,0.94966614
575,0.0007436983,0.30164722,0.69760907
576,0.0006164088,0.12777966,0.8716039
577,0.15106708,0.8364669,0.012466001
578,0.03477211,0.3495141,0.6157138
579,0.0020123348,0.31668124,0.6813064
580,0.07878434,0.8882057,0.033010002
581,0.003503963,0.30939394,0.6871021
582,0.0012910009,0.9679082,0.03080072
583,0.00016017247,0.28630772,0.7135321
584,0.16897778,0.62976396,0.20125823
585,0.016332006,0.79583853,0.18782942
586,0.08024439,0.84794956,0.07180602
587,0.06318936,0.8489978,0.08781287
588,0.057810884,0.7543891,0.18779998
589,0.19489083,0.63546133,0.16964781
590,0.23944761,0.6578593,0.10269314
591,0.0004285485,0.36894083,0.6306306
592,0.16042235,0.76523536,0.07434233
593,0.0025026002,0.7077395,0.2897579
594,0.26127756,0.7113763,0.027346132
595,0.35780275,0.39071772,0.25147948
596,0.003063642,0.7570048,0.23993152
597,0.00463683,0.657628,0.3377352
598,0.0021540907,0.66846806,0.32937786
599,0.0016447878,0.64227325,0.356082
600,0.0030169238,0.44020346,0.55677956
601,0.0029642673,0.5518864,0.44514936
602,0.0028057983,0.34850603,0.64868814
603,0.3073501,0.68594277,0.006707197
604,0.054049272,0.6577524,0.28819835
605,0.0009296701,0.38859922,0.6104711
606,0.07858778,0.87871104,0.04270111
607,0.00014189183,0.17391191,0.8259462
608,0.007893011,0.5852161,0.40689087
609,0.0025520192,0.5052013,0.4922467
610,0.0030749636,0.04655883,0.9503662
611,0.97485673,0.023306757,0.0018364433
612,0.006166427,0.4410892,0.5527444
613,0.89606965,0.10236889,0.0015615135
614,0.3208286,0.5956762,0.08349524
615,0.111674875,0.8714221,0.01690301
616,0.0016208345,0.24458979,0.75378937
617,0.004595938,0.4866012,0.50880283
618,0.0904119,0.78556883,0.12401926
619,0.012650576,0.7035988,0.28375062
620,0.041930977,0.90021294,0.057856064
621,0.00073309074,0.7115191,0.28774777
622,0.0057140263,0.90781194,0.086474046
623,0.004500145,0.5204852,0.47501472
624,0.011657333,0.8660417,0.12230094
625,0.08483297,0.7231759,0.19199118
626,0.008332946,0.8172642,0.17440292
627,0.21777305,0.6290037,0.15322325
628,0.0050189914,0.45342666,0.54155433
629,0.0003413388,0.18511033,0.8145483
630,0.031019054,0.75551593,0.21346511
631,0.12955621,0.7787071,0.09173675
632,0.10826464,0.7220471,0.16968828
633,0.011950951,0.7718635,0.21618555
634,0.7609417,0.23420575,0.004852599
635,0.000390063,0.17228816,0.8273218
636,0.17282249,0.8228009,0.004376581
637,0.0048973816,0.62684005,0.36826253
638,0.00059404055,0.12131629,0.8780896
639,0.09381634,0.7951178,0.111065835
640,0.020432957,0.8145908,0.1649763
641,0.00029486624,0.35420215,0.645503
642,0.00014998626,0.018489188,0.98136085
643,8.4459614e-05,0.042150356,0.95776516
644,0.002202221,0.5261363,0.47166154
645,0.022808718,0.87911403,0.098077275
646,0.05110196,0.68660814,0.2622899
647,0.0019322312,0.790551,0.20751671
648,0.007917174,0.11524673,0.8768361
649,0.43475702,0.54118836,0.02405459
650,0.010658115,0.6175325,0.37180933
651,0.007309133,0.57483524,0.4178556
652,0.17578949,0.7422699,0.081940606
653,0.1890287,0.7583083,0.05266296
654,0.21280348,0.7060601,0.08113641
655,0.00096252485,0.2006138,0.79842365
656,0.018803403,0.7655953,0.21560135
657,0.26981273,0.6721297,0.058057524
658,0.121143475,0.6260902,0.25276625
659,0.0047389804,0.42406243,0.57119864
660,0.03687819,0.74209595,0.22102588
661,0.0015520275,0.48736367,0.51108426
662,0.0002931334,0.11154711,0.8881598
663,0.025036367,0.83382225,0.14114136
664,0.583649,0.38477612,0.031574894
665,0.19308877,0.5220554,0.2848559
666,0.08413322,0.77513266,0.14073414
667,0.044433735,0.83580095,0.119765386
668,0.01196278,0.7625443,0.225493
669,0.89078456,0.108687915,0.000527522
670,0.3097972,0.5967846,0.09341819
671,0.24815486,0.6799788,0.071866386
672,0.138185,0.6977302,0.1640848
673,0.00059384125,0.16668594,0.8327202
674,0.55228305,0.35182512,0.0958918
675,0.0018376102,0.71525234,0.28291008
676,0.007413214,0.26624072,0.7263461
677,0.14723597,0.7438288,0.1089353
678,0.0008786783,0.29452458,0.7045967
679,0.035009004,0.8346447,0.13034633
680,0.00012399342,0.12953489,0.8703411
681,0.83965176,0.16017614,0.00017201854
682,0.06637556,0.89707804,0.036546454
683,0.03367692,0.9067563,0.059566807
684,0.003498329,0.28176302,0.71473867
685,0.013381319,0.4021176,0.5845011
686,0.0059196656,0.56877047,0.42530984
687,0.055261426,0.64593357,0.298805
