damage_grade,Target
3,2.2235803206726454
1,1.8585725691298776
2,2.416966327869123
2,2.404172480529839
3,2.33527691224625
2,2.4388648416401395
3,2.258155585011563
2,2.341232630912686
3,2.416966327869123
1,2.33943915161113
3,2.348957294735972
2,2.362002781735184
2,2.267107347466892
3,2.3347082263907186
2,2.3159838891875153
2,2.3369940376362677
2,2.348957294735972
3,2.455721417270441
1,1.8334725322898433
2,2.375650044614742
2,2.34207197850933
2,2.3520793096460726
2,2.2409043225938987
2,2.357168555188408
2,2.3767972953217518
3,2.2862878671184808
1,1.690778450996636
3,2.464888984155799
2,2.332205772282535
2,2.3764823743124177
2,2.3308541344104663
2,2.360946381839729
2,2.3142797205792975
3,2.34092472780232
2,2.342360642367166
2,2.3614682816580377
2,2.338004164989656
3,2.26168716022867
3,2.4479339184596554
2,2.331796042990425
1,1.7567264179903794
2,2.348957294735972
2,2.3541950830929723
2,2.2669093170723995
3,2.4003039016048633
2,2.31090134676386
2,1.6726915226176056
2,2.315754806803573
1,1.612167134754198
2,2.4378566797366306
2,2.351041692845127
2,2.4062804978353816
2,2.164754776697776
3,1.9021505539217196
2,2.2645642198832467
1,2.3065002713593294
3,2.3050709890089847
2,2.325929057052135
2,2.3767972953217518
2,2.258215755925257
2,2.2106460013846005
2,2.2124188344387696
3,2.420837548224467
2,2.3767972953217518
2,1.7673918387104104
2,2.384477306204251
3,2.441880306850813
3,2.3609548591850076
3,2.4581527974610844
1,1.5600343627470852
3,2.33943915161113
1,1.4974714953467305
3,2.2701259450056273
1,1.9925286577032677
2,2.2787066687583435
3,2.432683574289237
3,2.296377042732144
3,2.3211405223154284
3,2.236806367754142
2,2.323800662523798
2,2.2254362885326695
3,2.331796042990425
2,2.2540949913983943
2,2.299287135688766
2,2.4855268859509825
1,2.2535719701399914
2,2.2973907995713128
2,2.341232630912686
3,2.208009848923517
3,2.3464576835696294
3,2.2333569901734855
2,2.0506549627839634
2,2.40724280480098
2,2.325929057052135
2,1.7173047081306674
3,2.2809742549564658
3,2.208165989890643
2,2.3528874510951274
3,2.3210581133605457
2,2.411496784448581
1,2.3342028612893424
3,2.3052742419625067
2,2.3098720388339617
3,2.4672974695752328
2,2.360946381839729
2,2.1353539053540826
2,2.430707255993103
2,2.3711497203700334
2,2.221715289692893
1,2.264070359349502
3,2.311780327688441
2,2.2506221796445374
3,2.2138045871382355
3,2.330311671101616
3,1.7563916759686884
3,2.547656704256337
2,2.304101706555431
3,2.3410258464167684
2,2.3470163926612164
2,2.342448172654825
1,2.3648941260250913
2,2.2998156817598767
2,2.340771864287589
2,2.1628077637567182
2,1.832694471802688
1,2.419789625674291
2,2.441880306850813
3,2.3325596871503778
3,2.372314692042035
2,2.133052746081588
2,2.439872786676358
2,2.1871336457512567
3,2.399019245283473
2,1.4250144572824754
3,2.330010035745005
1,1.681628557571093
3,2.292940280742381
3,2.4179227556185428
2,2.3307510154825364
1,1.675193766562502
2,2.2198015629971937
1,2.315447701619895
2,2.2999161785557773
2,2.257612448877813
2,2.411780148881345
2,2.2652176100565113
1,2.3412937641058975
3,2.3302287835217648
3,2.304517594772847
2,2.5339504458911946
2,1.8982780333437301
3,2.3280886341307125
1,2.3398785957097585
2,2.4068664154530395
2,2.2856346611613763
2,2.331954845240581
2,2.3601194083050623
3,2.3123851695982376
2,2.3774859591924957
2,2.3283194815167314
2,2.375650044614742
1,1.714713644624914
2,1.7528879759477127
3,2.423234582914505
2,2.3720260882611717
3,2.3767972953217518
2,1.567061899540255
2,2.396563181489282
2,1.711141556974067
3,2.335846786929258
2,2.1797233194405377
2,2.2053608948910384
2,2.321814837802163
3,2.3566227777696116
2,2.3033279084043095
2,2.296377042732144
2,2.3300311522131527
3,2.407193616023254
1,2.3057687372956277
2,2.1761726607317247
2,2.3347082263907186
2,2.3523914897580984
2,2.4488400845541203
2,2.3526805726572384
2,2.3193804099315214
3,2.527743173029831
2,2.2511956905433688
2,2.3238407090556232
2,1.905455879073745
3,2.3736001405034384
3,2.2466431573377617
2,2.209805098820761
2,2.2452686124838452
2,1.4840538705212474
2,2.308163544958598
1,1.6885514139357567
2,2.306859848777407
2,2.220397000734817
3,2.356021304481398
2,2.274212886861846
3,2.3606323123569233
3,2.398860653233877
3,2.3297068837034565
2,2.236640561584725
2,1.5232522625043523
3,2.3316010389896933
3,2.3795802009738973
2,2.330311671101616
2,2.375650044614742
1,2.053989132795895
2,2.426754938082599
2,2.345557797185479
2,2.3103428068824625
2,1.6308487174720296
2,2.3325596871503778
1,2.3466618294309325
2,2.2764399890030593
2,2.300087505152773
3,2.2907399431552085
2,1.6629414803348768
3,2.3554755270626018
3,2.342360642367166
2,2.3005805928402947
2,2.4211938168007805
3,2.4062403373277608
2,2.3852881418008653
3,2.26168716022867
2,2.374429156322839
2,2.3414466276206287
2,2.342360642367166
2,2.338860052735851
2,2.3525326924330194
2,2.3347082263907186
3,2.4347279043351655
3,2.3528874510951274
2,2.4439302109621166
3,2.2523935042657697
2,2.296081556043755
3,2.2856950559490397
2,1.878130800077408
3,2.4057516092588735
2,2.2762872966653047
3,2.4450774616691264
1,2.1851414951011745
2,2.0283645141030435
3,2.432695617340206
2,2.356021304481398
2,2.424123913415085
2,1.9298035719755708
3,2.2466442300372824
3,2.420837548224467
2,2.3321073435485498
2,2.3449335034062786
2,2.2762872966653047
3,2.323262914975427
3,2.2397647919384447
2,2.2870635343702426
2,2.400974335627951
2,2.294020164468805
2,2.3174741399386125
2,2.2404104620601535
2,2.150772668780087
2,2.3767972953217518
2,2.33037997505961
2,2.08328895844842
2,2.413407701401762
3,2.403126532273468
2,1.4622126972901055
3,1.7761141453973721
3,2.341232630912686
2,2.4139007275464737
3,2.356021304481398
2,1.679886497754375
3,2.2626279698291327
2,2.356021304481398
2,2.3756845386125933
2,2.345557797185479
1,2.1409942782024585
2,2.348916444619498
3,2.361331514597811
2,2.1581703793585474
3,2.3614682816580377
3,2.3694555508408897
1,1.3998411388740242
2,2.2602925326981804
3,2.412982271955374
3,2.323526315611007
3,2.441880306850813
2,2.4672974695752328
2,2.343539585017498
3,2.2397647919384447
2,2.2199910411430546
2,2.2130101171803074
2,2.248338113562201
3,2.400224537814766
2,2.3972437112580494
3,2.341232630912686
2,1.7620321906330632
3,2.3565432042997063
3,2.345557797185479
3,2.426050895794903
2,2.398062817534053
3,2.2823577107593254
2,1.8112490370704182
2,2.375650044614742
2,1.5418910472882965
3,1.895089801791455
2,2.3987092051350047
1,1.6253172212442197
2,2.479634342291054
2,1.676836940701467
3,2.4583975238617755
2,2.2823577107593254
3,2.367626799014684
3,2.4230371331392098
2,2.345557797185479
2,2.424123913415085
2,2.4043889326352335
3,2.341232630912686
2,2.3107131708342434
2,2.404001894687319
2,2.439872786676358
2,2.4043390736268653
2,1.6861146573404273
3,2.2728793261557647
3,2.134055128069033
2,2.2501937089822412
2,2.3020293283382243
3,2.322765913880212
2,2.335846786929258
3,2.223490878051776
2,2.2644700658808157
1,1.6063409201560934
2,2.3182945971118554
2,2.35334299816685
2,2.230611042054338
2,2.3295577176729045
1,1.6957625010555244
2,2.4380270284263577
2,1.7986756241565693
2,2.2338508507072308
2,2.302911655105957
3,2.1546130604928235
2,2.326360562854591
2,2.225443654578633
3,2.380448972087669
2,2.2626279698291327
2,2.4682994511363603
2,2.3620936325467388
2,2.5117634571283465
3,2.216191184815217
3,2.3470163926612164
1,2.249103551867981
2,2.2009489012393573
2,2.4035109030053845
3,2.2079448319562616
2,2.447755783231225
2,2.3052742419625067
2,2.348957294735972
1,2.323526315611007
1,1.726536073637617
3,2.352121311944331
1,2.4662495470250567
2,2.3178296474375157
2,2.328782777183832
2,1.7031905876689795
2,1.707445954494787
3,2.4450774616691264
2,2.4380270284263577
2,2.3017461991178547
3,2.4075597752953217
1,1.645071172085414
2,2.416966327869123
2,2.4222781551650847
2,2.317401531055965
3,2.2941492030424273
3,2.250916062688698
2,2.414840068607428
2,2.199591769515372
3,2.46256597466303
3,2.348957294735972
2,2.2107365525715257
2,2.2863322388342917
3,2.348957294735972
3,2.3302287835217648
2,2.0464091179289285
2,2.406494710092891
2,2.3098720388339617
3,2.3795802009738973
2,2.2602925326981804
2,2.348957294735972
2,2.1964995946030523
2,2.329781050025495
3,2.3412937641058975
2,2.3767972953217518
1,1.5235083723126368
2,2.3736001405034384
2,2.2630392820106238
2,2.314137718560027
2,2.3027151311139384
3,2.3206894187362668
1,1.610497908057091
3,1.8419723936661867
2,1.4558180049222256
3,2.3302287835217648
2,2.404172480529839
3,2.3036617179931027
2,2.3497697738113534
3,2.3346041153815684
2,2.3347082263907186
2,2.2823577107593254
2,2.420837548224467
2,2.3795802009738973
2,2.191087520890595
2,2.2382668475714054
2,2.307016294251589
2,2.254992564955378
2,2.4189917899744664
3,2.343539585017498
1,1.5381932056975671
2,1.7821380284932213
2,2.31355324803264
2,1.6512310662743517
2,2.384796775263115
3,2.360946381839729
2,2.3325596871503778
3,2.4855268859509825
2,2.2370013225360768
2,2.3302287835217648
1,1.5301564759691608
1,2.284681056555426
2,2.423075990864909
2,2.331394481329402
2,2.3077985831380854
3,2.2866701595761434
2,2.423234582914505
2,2.364241224375626
2,2.3566227777696116
3,2.348507587680933
2,2.2319405672622694
3,2.2517298740883085
3,2.324458527527343
2,2.333254594255559
3,2.3767972953217518
2,2.2366326354088324
2,2.2698166279393535
1,1.5595686224307979
2,2.3321073435485498
2,2.377745614145838
1,2.306135169762309
2,2.344587507567674
2,2.154054780029506
3,2.360946381839729
3,2.2684827708666626
2,2.269313808136804
3,2.3342028612893424
2,2.405536183342243
3,2.2265890944172586
2,2.4246508383200136
3,2.5273378656725765
2,2.232032647059548
2,2.517019511037428
2,2.348957294735972
3,2.3614682816580377
2,2.3342402922192296
3,2.3620936325467388
3,2.320140355361856
2,2.3642727046969667
2,2.4694467018433697
2,2.0855092351446
3,2.356021304481398
3,2.420837548224467
2,2.3795802009738973
1,1.8060596633211996
2,2.2463049140729265
2,2.3524638998818057
3,2.3047827094883617
2,2.348957294735972
2,2.173951206091196
2,2.3405386180506476
2,2.254562418772681
2,2.330057439437246
3,2.248357156637154
3,2.3614682816580377
2,2.439872786676358
3,2.3146299383453317
2,2.2082460144147658
3,2.2862878671184808
3,2.230729219727095
2,2.323932789456413
2,2.3076917127116943
2,2.3767972953217518
2,2.2822863545282552
2,2.4293422277993426
2,1.542726180938144
2,2.358929397079664
2,2.3310594209983733
2,2.430972840962901
2,2.3449462615663865
2,2.35961525343852
2,2.3749492937162433
2,2.245042174963263
2,2.3554138659274333
2,2.2222816477093312
2,2.328782777183832
3,2.211760981138258
1,2.0321167678784446
2,2.258215755925257
3,2.341232630912686
2,2.337192633597581
3,2.338004164989656
2,2.4008861153392207
2,1.7118048719284977
1,2.357168555188408
1,1.8168484649715653
2,2.2440568980241653
3,2.3060581393149295
1,2.342360642367166
2,2.3385895771115766
2,2.465486506475484
2,1.9415937063171922
2,2.296377042732144
3,2.5006049090116225
1,2.0702189730076594
2,2.1884126296260153
1,2.3620936325467388
2,2.351847966846947
3,2.285345625393597
2,2.2289609563084842
3,2.3528874510951274
1,2.3398785957097585
2,2.294227529986756
2,2.429659333442927
3,2.285347057518018
2,2.4672974695752328
2,2.223955080879712
2,2.298342313246374
2,2.4399127641903156
3,2.341232630912686
2,2.250471840764509
2,2.354330656308473
2,2.375650044614742
3,2.311780327688441
3,2.33695624243948
2,1.896759028488562
1,1.678217271057268
2,2.254270939343686
2,1.7084772338079137
3,2.203835006431295
3,1.988784785382507
2,2.398291633808226
2,2.3302731347700587
2,2.341232630912686
3,2.3767972953217518
3,2.2841998068110083
1,1.7690748981070508
2,2.436814937528836
1,1.5795332281242755
2,2.3972437112580494
3,2.338004164989656
2,2.2246782162728524
1,2.331954845240581
2,2.34092472780232
3,2.2626279698291327
1,1.5625402552717924
2,2.3665361136478436
2,2.3562011218169316
2,2.2243602791425396
3,2.285177265918281
3,2.3150762662873787
3,2.3302287835217648
3,1.6836469143461952
2,2.342360642367166
2,2.2628034823966865
2,2.3669524094279435
2,2.3614682816580377
3,2.3620936325467388
2,2.003511893524464
2,2.3595050115785905
1,1.5272719084070077
2,2.3526805726572384
3,2.322347953415739
2,2.2823577107593254
2,2.320766915251987
3,1.9438612194685931
2,1.6193556623175378
2,2.2728793261557647
1,2.424224361360177
3,2.435278081624429
3,2.311393536491725
3,2.347258315520457
2,1.7196180839961674
2,2.3210581133605457
3,2.229345481476021
2,2.250681951538132
3,2.42601502905852
2,2.4320022574979236
3,2.413407701401762
2,2.439872786676358
2,2.2209433647920993
2,1.8292316985174895
2,1.6063409201560934
3,2.299287135688766
1,2.160226017614496
3,2.290852488149034
3,2.325929057052135
2,2.2414270082785865
2,2.351196981285759
3,2.4199792839916876
1,2.380299999654168
2,2.2701259450056273
2,2.3178296474375157
3,2.366056604408708
1,1.536052614557978
2,2.3609548591850076
2,2.2356591170471325
1,1.7481636293263372
2,2.2966996828494874
3,2.4635435142181974
3,2.33943915161113
3,2.3528874510951274
3,2.305804913256819
2,2.2053608948910384
3,2.4181264337980464
2,1.8146253362741123
3,2.4128236799057787
2,2.385715268148356
2,1.8333419988303268
2,2.3796795291307307
3,2.333701875924643
2,2.3316897305250666
2,2.5051686782200253
2,2.2791647576497676
3,2.285347057518018
2,1.7865437429742625
2,2.3360266042647915
2,2.246023259928787
3,2.403444335018683
2,2.3284104669658947
1,1.8084822439524166
2,2.3528874510951274
2,2.3074510056151056
3,2.3554755270626018
2,2.3247818063451255
2,2.326360562854591
1,1.970778523281367
2,2.376223132855286
3,2.2743473587308274
1,2.2053608948910384
2,2.1906588844494843
3,2.3620936325467388
3,2.3284104669658947
3,2.4686488661435457
2,1.86392211286782
2,1.7750915842587336
3,2.1850977870272885
2,2.285347057518018
1,2.1429035712094597
2,2.220659142280774
2,2.348286813656421
1,2.341232630912686
2,2.470494624393546
3,2.3046706765642515
2,2.2223023164197393
3,2.4288614977431027
2,2.188255633060711
3,2.3348793535577816
2,1.635220008905638
3,2.4141371874257525
2,2.258215755925257
2,2.189864187634865
2,2.349215972999096
3,2.3751225161651215
2,2.360946381839729
2,2.338004164989656
3,2.359198172698453
3,2.2424137238852
2,2.219183078869261
2,2.3103390427938115
2,2.440832384300637
2,2.3177177965996996
2,2.404242170718507
2,2.3399460147477185
1,1.6478803995126436
3,2.2886717907940857
2,2.3686747215648607
3,2.383241530856345
1,1.7304252972566134
2,2.257441910775414
2,2.2880970628666235
1,2.375650044614742
2,2.2562861942084353
2,1.8440211753120341
2,2.3639667640081092
2,2.3980044150702797
3,2.467501615436536
3,2.3736001405034384
2,1.6527974173171667
3,2.2791647576497676
1,1.5851236607184813
3,2.3307253818354288
3,2.344792746168913
2,2.2889348837284875
2,2.3105509515548217
3,2.341232630912686
2,2.325929057052135
2,2.0129589884859107
2,2.200902211231337
1,2.341232630912686
3,2.185794885274439
2,1.4605695231511406
2,2.420837548224467
2,2.2595015900330755
3,2.3444105464784695
1,2.2236929393337546
2,2.3528874510951274
3,2.2696635706198918
3,2.3919318839620876
2,2.3427417493176734
2,1.672640526180894
3,2.380858981105166
2,1.8843781837052798
3,2.4855268859509825
3,2.3049663901402853
2,2.2093600094968338
1,1.455552039203955
2,2.331954845240581
2,1.8890435614172014
2,2.2535719701399914
3,2.164754776697776
3,2.1683679889348912
2,1.668795145655683
1,1.6126890345725062
2,2.334443111675204
2,2.417764163568947
2,2.2701854704382005
2,2.3767972953217518
2,2.225358597947779
3,2.4672974695752328
2,2.101387486160222
2,2.285345625393597
3,2.375650044614742
3,2.5447512513449064
3,2.410914415157453
2,2.2803489040677647
1,2.216191184815217
2,2.123606229783528
2,2.3295577176729045
2,2.3160234716325143
1,2.1887589371494216
2,2.273113265360094
2,2.365427051717856
2,2.245709662484138
3,2.2358346355792893
2,2.223593110190605
2,1.8112490370704182
2,2.331954845240581
3,2.4199482177238867
3,2.3533959829451288
3,2.357168555188408
2,2.33943915161113
1,2.4672974695752328
2,2.3927112843536698
3,2.0984278844713877
2,2.344792746168913
3,2.4008861153392207
3,2.328782777183832
2,2.4672974695752328
2,2.311780327688441
2,2.234636752903673
2,2.3870497787625413
3,2.3347082263907186
3,2.299498639610632
2,2.344587507567674
2,2.360946381839729
1,2.3601194083050623
3,2.4179227556185428
2,2.2615800472789562
3,2.3475727988601314
3,2.4100942455834025
2,2.2892772138771735
3,2.3620936325467388
2,2.3254676082754493
1,1.558800268740773
3,2.2841998068110083
2,2.220659142280774
2,2.3238407090556232
3,2.1848864343971215
3,2.3501904632500787
3,2.3736001405034384
3,2.3321073435485498
2,2.4914143981569135
2,2.2728793261557647
2,2.3807949272517623
3,2.2841998068110083
3,2.4735498820946167
1,2.0040465605223923
2,2.439872786676358
3,1.9280566274085944
3,2.3686555467393973
3,2.3614682816580377
3,1.5595686224307979
3,2.2534510823369454
2,2.4029539721371425
2,2.387096480212801
3,2.4665262580505427
2,2.288963032779489
3,2.4308237443839027
2,2.2615800472789562
3,2.1012208908691252
2,1.7212612581351323
2,2.315927847083566
2,2.245709662484138
2,2.373347903493762
2,2.4298179254925225
2,2.4855268859509825
3,2.2679270110144842
2,2.350341585646795
3,2.340771864287589
3,2.2096750661613807
2,2.3763673591112116
2,2.3614682816580377
3,2.283316768064922
3,2.4649679089569414
2,2.2143786739945
3,2.473359451408135
2,2.3316897305250666
2,1.5572345839020236
2,2.417429483063958
2,2.283371299912818
2,2.3439773318815957
2,2.3775302968625938
2,2.331394481329402
2,2.2900916112381418
3,2.336469512668356
2,2.4400345486008126
2,2.3020293283382243
2,2.3614682816580377
2,2.3665361136478436
2,2.375650044614742
2,2.2803907275695385
2,2.4693473736865363
1,1.7095400192656713
2,2.3046706765642515
3,2.366396202468006
2,2.4188120861191234
2,2.3316897305250666
2,1.6789143192726834
2,1.523035223768444
2,2.3784960822137
3,2.4273664256268326
2,2.1851414951011745
3,2.3614682816580377
2,2.232968220283893
2,2.3612495338812773
2,2.1665886445873848
2,2.3359404897179075
2,2.304101706555431
2,2.4672974695752328
2,2.3191632519998704
3,2.342360642367166
3,2.4144805451471223
3,2.3756044924782134
2,2.4451802116712233
3,2.356021304481398
2,2.2566621211156455
3,2.264070359349502
2,2.353425622951298
2,1.7367441515210673
2,2.455734707024349
3,2.3612236348037965
3,2.289404954177247
2,2.3315227505037135
2,2.3053474665250544
2,2.470494624393546
3,2.372314692042035
2,2.2033832167298857
3,2.2304927321830306
2,2.331665010992811
3,2.22725616539935
2,2.2876021575441188
1,2.3052742419625067
2,1.7303126298588314
2,2.4380270284263577
3,2.3427417493176734
3,2.1789674605095994
2,2.343539585017498
3,2.344792746168913
2,1.7697942399260258
3,2.182564494398306
1,1.641327960536242
3,2.299938638556959
3,2.343539585017498
2,2.344932380801192
2,2.3785322784237213
1,1.546182746232582
2,1.797160755216089
2,2.5084885198824143
2,2.402554475255964
3,2.200100989213835
3,2.3871960803057304
2,2.375650044614742
3,2.342360642367166
2,2.3020293283382243
2,1.7673918387104104
2,2.384917420913598
3,2.3547432739499037
3,2.382747537377253
2,2.247352836623103
2,2.3999112662098376
2,2.2547018828714545
3,2.366553111875107
2,2.195640293363786
2,2.2890368069238063
2,2.3736001405034384
2,2.330057439437246
2,2.372314692042035
2,2.419921353791112
3,2.1741265927274966
3,2.300843278458463
2,2.3560843018047906
3,2.2236302937226764
3,2.3003861541992596
3,2.292940280742381
2,2.207627007055658
2,2.285345625393597
3,2.3360266042647915
3,2.325303706163434
3,2.400974335627951
3,2.4230371331392098
3,1.7113080621514571
2,2.333607609700554
2,2.3778212303208965
2,2.3027151311139384
3,2.229345481476021
3,2.331954845240581
3,2.3072589090638593
2,2.2884276485427892
3,2.285347057518018
2,2.2382668475714054
1,2.3736001405034384
3,2.4684611343453824
2,2.3020293283382243
3,2.3344304900633204
3,2.430707255993103
3,2.4672974695752328
2,2.328782777183832
3,2.307719310678907
3,2.2881299631701637
2,2.2424137238852
3,2.348957294735972
3,2.3072628656279006
2,1.675193766562502
3,1.6776595688639127
3,2.3058137166848454
1,2.3573557793104536
2,2.2497425179093313
2,2.2822754793217293
3,2.3037630536641145
3,2.4662495470250567
3,2.3736001405034384
3,2.360946381839729
1,1.5835156523834957
2,2.3839732719872875
2,2.419789625674291
2,2.409253736248802
3,2.4242087997432202
2,2.3620936325467388
3,2.382038345387202
3,2.344792746168913
2,2.3736001405034384
2,2.3299852717525296
2,2.3818549099120236
2,2.3210581133605457
3,2.216191184815217
2,2.375650044614742
3,2.4274139905959613
2,2.2213822776739147
2,2.330311671101616
3,2.4494138934879084
2,2.342360642367166
3,2.344792746168913
2,2.2050755205118704
2,2.348957294735972
3,2.3347082263907186
2,2.4145044970407237
2,2.3736001405034384
2,2.295000948474677
2,2.247132798317545
3,2.229345481476021
2,2.302930393206583
2,2.200100989213835
2,2.4388248641261816
1,2.1796193687865775
2,2.391143948414279
3,2.3565432042997063
2,2.002354581413953
2,2.3736001405034384
3,2.353892909953061
3,2.367626799014684
1,1.7684440387550426
2,2.323800662523798
3,2.3795802009738973
2,2.2053608948910384
2,2.2615800472789562
2,2.3301487733988164
3,2.245042174963263
1,1.644232572864438
1,1.690778450996636
2,2.375650044614742
2,2.3682447580214174
1,1.6631885347048239
2,1.7577657347750755
2,2.3324842807882065
2,2.223593110190605
1,1.4915673196056698
1,2.289456783546796
2,2.2179167912980526
2,2.4008861153392207
3,2.3052742419625067
2,1.7545495799170052
2,2.4672974695752328
3,2.1925531936992226
2,2.3601570234851836
1,1.556142433764838
2,2.356021304481398
2,2.31355324803264
1,2.1558137112551115
2,1.8453563711964216
3,2.319844256908997
2,2.420837548224467
3,2.4380270284263577
2,2.336927518882067
1,2.216191184815217
2,2.3022804681214293
3,2.3177177965996996
2,1.905455879073745
2,2.183348655816972
1,2.324599859032348
2,2.208446890609893
2,2.197642896957705
3,2.3174741399386125
3,2.380727451680907
3,2.2250599044526185
3,2.341232630912686
3,2.3620936325467388
2,1.563922440131796
2,2.314397831831724
2,2.298450717060456
2,2.310424583566767
2,2.3526805726572384
3,2.36017571225362
3,2.3219015466787645
2,2.3435122328755207
2,2.333254594255559
2,2.2306782776614957
2,2.31133715036068
2,2.340771864287589
2,2.1676646674059463
3,2.3736001405034384
2,1.7262036339428537
3,2.3464704192696857
2,2.420837548224467
3,2.341232630912686
2,2.3427417493176734
2,2.2440568980241653
3,2.360946381839729
2,2.0817520630335293
2,2.3142797205792975
2,2.353425622951298
3,2.2116312783236984
3,2.3369940376362677
3,2.439872786676358
1,2.223942662379016
2,2.2870820406199877
1,1.563078631915181
1,1.4610406371324012
2,2.2873382300880043
3,2.460447427973079
3,1.8713260780433405
3,2.330311671101616
2,2.220397000734817
3,2.310137153549476
2,2.341232630912686
2,2.3244129900155337
3,2.4506452991737535
3,2.3775758889138605
2,2.3614682816580377
3,2.3736001405034384
2,2.3297068837034565
2,2.265947289813951
2,2.252919244633716
3,2.326360562854591
3,2.5347897916929556
2,2.2205741972443014
2,1.6110545522176003
3,2.3614682816580377
2,2.1904124437539325
1,2.3795802009738973
3,2.440225711032547
3,2.331954845240581
3,2.430707255993103
2,2.344587507567674
3,2.334443111675204
3,2.4672974695752328
3,2.4694467018433697
2,1.6732637867860882
2,2.3316897305250666
2,2.2727657631902414
2,2.3614682816580377
3,2.341232630912686
3,2.419789625674291
3,2.3938420816794252
2,2.310424583566767
2,2.3905790468744437
3,2.4694467018433697
2,2.331665010992811
2,2.179386644032828
2,2.343539585017498
3,2.460447427973079
2,2.2823577107593254
3,2.3347082263907186
2,2.317401531055965
3,2.35908798912926
2,2.3620936325467388
3,2.4694467018433697
2,2.2440568980241653
2,2.1823112972761356
3,2.3352507838395185
2,2.2405844377840536
1,1.6110545522176003
2,2.375650044614742
3,2.430707255993103
2,2.220159491892401
3,2.33037997505961
2,2.216191184815217
2,1.7292208556905793
2,2.120042251834613
3,2.3620936325467388
2,2.4043390736268653
2,2.245042174963263
2,2.245042174963263
3,2.3826874147281107
3,2.355691309787949
2,2.375650044614742
2,2.3556352258896394
3,2.2424137238852
2,1.9008691219026357
3,2.4241692708085196
2,2.4583975238617755
2,1.5393147680845842
2,2.1544967960769608
2,2.2782126761221577
1,1.6942945510015326
2,2.3444105464784695
2,2.2198015629971937
3,2.2586978134699773
2,2.3767972953217518
3,2.255547695711779
1,2.240249683430793
1,1.5185294846121216
2,2.325303706163434
2,2.414840068607428
2,1.9011439576465259
2,2.3507582240078393
3,2.482210756455008
2,2.32075021025018
2,2.392979806512264
3,2.3799256890446108
2,2.1957865696601613
2,2.348957294735972
2,2.2033832167298857
2,2.316590504762197
2,2.310137153549476
2,2.353425622951298
2,1.4844297875936645
2,1.9639261556618086
2,2.2944761040365256
3,2.388155117658297
2,2.2837024512546322
3,2.3775302968625938
2,2.325929057052135
3,2.400928510031799
2,1.8317093570421816
2,2.3880245427795765
2,2.2145128673201397
1,1.6974317277526314
2,2.1986281738968025
2,1.8300527395908395
3,2.403291151076689
2,2.33695624243948
3,2.2900916112381418
2,2.387674461022564
3,2.381900600016979
2,2.320420026921617
3,2.4672974695752328
1,1.6516159592623096
2,2.32442272698003
3,2.2407703167147823
2,2.173951206091196
1,1.4739653076610297
2,2.424123913415085
